$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6400,0.780435,0.05,relu
6400,0.7312325,0.05,relu
6400,0.75709665,0.05,relu
6400,0.71472937,0.05,relu
6400,0.7214217,0.05,relu
6400,0.7476289,0.05,relu
6400,0.7436272,0.05,relu
6400,0.69082254,0.05,relu
6400,0.76534635,0.05,relu
12800,0.6901694,0.05,relu
12800,0.69689816,0.05,relu
12800,0.71467656,0.05,relu
12800,0.7498058,0.05,relu
12800,0.69752204,0.05,relu
12800,0.77091426,0.05,relu
12800,0.6613657,0.05,relu
12800,0.7583205,0.05,relu
12800,0.7091979,0.05,relu
12800,0.69912857,0.05,relu
200,0.80088055,0.2,relu
200,0.87557435,0.2,relu
200,0.8493614,0.2,relu
200,0.8745768,0.2,relu
200,0.8907861,0.2,relu
200,0.8866339,0.2,relu
200,0.89615256,0.2,relu
200,0.8651683,0.2,relu
200,0.8510396,0.2,relu
200,0.8188832,0.2,relu
400,0.87742597,0.2,relu
400,0.74582666,0.2,relu
400,0.87584203,0.2,relu
400,0.85487443,0.2,relu
400,0.90975726,0.2,relu
400,0.90259767,0.2,relu
400,0.86979884,0.2,relu
400,0.88705564,0.2,relu
400,0.90695757,0.2,relu
400,0.89992976,0.2,relu
800,0.7798628,0.2,relu
800,0.8987105,0.2,relu
800,0.8760185,0.2,relu
800,0.7239356,0.2,relu
800,0.6706735,0.2,relu
800,0.8662655,0.2,relu
800,0.7560733,0.2,relu
800,0.881208,0.2,relu
800,0.65376353,0.2,relu
800,0.8433051,0.2,relu
1600,0.84559566,0.2,relu
1600,0.87910587,0.2,relu
1600,0.8650279,0.2,relu
1600,0.8511737,0.2,relu
1600,0.87451166,0.2,relu
1600,0.8673259,0.2,relu
1600,0.9084533,0.2,relu
1600,0.83466697,0.2,relu
1600,0.81973803,0.2,relu
1600,0.85294175,0.2,relu
3200,0.86096376,0.2,relu
3200,0.82803065,0.2,relu
3200,0.81624293,0.2,relu
3200,0.87629825,0.2,relu
3200,0.86993074,0.2,relu
3200,0.8346833,0.2,relu
3200,0.8907961,0.2,relu
3200,0.8002197,0.2,relu
3200,0.87383026,0.2,relu
3200,0.8743271,0.2,relu
6400,0.7928705,0.2,relu
6400,0.83451945,0.2,relu
6400,0.8781908,0.2,relu
6400,0.89049745,0.2,relu
6400,0.870438,0.2,relu
6400,0.82483613,0.2,relu
6400,0.79837435,0.2,relu
6400,0.8283369,0.2,relu
6400,0.8698922,0.2,relu
6400,0.8676347,0.2,relu
12800,0.8584891,0.2,relu
12800,0.8521913,0.2,relu
12800,0.722511,0.2,relu
12800,0.8880895,0.2,relu
12800,0.82462317,0.2,relu
12800,0.8447435,0.2,relu
12800,0.8588298,0.2,relu
12800,0.8852065,0.2,relu
12800,0.88131696,0.2,relu
12800,0.8783375,0.2,relu
