$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
8400,0.2707933,0.0,relu
8500,0.24839607,0.0,relu
8500,0.22241154,0.0,relu
8500,0.25558063,0.0,relu
8500,0.2496858,0.0,relu
8500,0.27871606,0.0,relu
8500,0.2526272,0.0,relu
8500,0.28943965,0.0,relu
8500,0.21591511,0.0,relu
8500,0.23305422,0.0,relu
8500,0.2843905,0.0,relu
8600,0.29816204,0.0,relu
8600,0.26699445,0.0,relu
8600,0.23858666,0.0,relu
8600,0.2753407,0.0,relu
8600,0.25289714,0.0,relu
8600,0.25766823,0.0,relu
8600,0.2750428,0.0,relu
8600,0.25965568,0.0,relu
8600,0.31576636,0.0,relu
8600,0.28286958,0.0,relu
8700,0.22660896,0.0,relu
8700,0.24729033,0.0,relu
8700,0.23249952,0.0,relu
8700,0.25996542,0.0,relu
8700,0.25433028,0.0,relu
8700,0.290811,0.0,relu
8700,0.2638815,0.0,relu
8700,0.25193438,0.0,relu
8700,0.27540913,0.0,relu
8700,0.22286355,0.0,relu
8800,0.27102154,0.0,relu
8800,0.24651179,0.0,relu
8800,0.26085132,0.0,relu
8800,0.2879497,0.0,relu
8800,0.22929841,0.0,relu
8800,0.27289337,0.0,relu
8800,0.24776423,0.0,relu
8800,0.26527184,0.0,relu
8800,0.30704445,0.0,relu
8800,0.29496962,0.0,relu
8900,0.26780835,0.0,relu
8900,0.30731195,0.0,relu
8900,0.2776877,0.0,relu
8900,0.2917826,0.0,relu
8900,0.2838154,0.0,relu
8900,0.26250958,0.0,relu
8900,0.30380502,0.0,relu
8900,0.26730055,0.0,relu
8900,0.28319606,0.0,relu
8900,0.28645933,0.0,relu
9000,0.24308231,0.0,relu
9000,0.3002742,0.0,relu
9000,0.2691999,0.0,relu
9000,0.22733156,0.0,relu
9000,0.31006524,0.0,relu
9000,0.27248403,0.0,relu
9000,0.22730629,0.0,relu
9000,0.24765563,0.0,relu
9000,0.29652643,0.0,relu
9000,0.22780453,0.0,relu
9100,0.27912328,0.0,relu
9100,0.26211652,0.0,relu
9100,0.2701943,0.0,relu
9100,0.24795821,0.0,relu
9100,0.2766722,0.0,relu
9100,0.20106672,0.0,relu
9100,0.2698737,0.0,relu
9100,0.25970557,0.0,relu
9100,0.20969732,0.0,relu
9100,0.24758767,0.0,relu
9200,0.21212861,0.0,relu
9200,0.28867406,0.0,relu
9200,0.256319,0.0,relu
9200,0.24621218,0.0,relu
9200,0.2683569,0.0,relu
9200,0.26837507,0.0,relu
9200,0.23878261,0.0,relu
9200,0.22775011,0.0,relu
9200,0.261718,0.0,relu
9200,0.236347,0.0,relu
9300,0.31296855,0.0,relu
9300,0.24822335,0.0,relu
9300,0.27631637,0.0,relu
9300,0.26497465,0.0,relu
9300,0.21720304,0.0,relu
9300,0.22679944,0.0,relu
9300,0.22613612,0.0,relu
9300,0.23554482,0.0,relu
9300,0.28303412,0.0,relu
9300,0.29853588,0.0,relu
9400,0.24914448,0.0,relu
9400,0.25657827,0.0,relu
9400,0.30578974,0.0,relu
9400,0.22507495,0.0,relu
9400,0.24255039,0.0,relu
9400,0.23503259,0.0,relu
9400,0.24485973,0.0,relu
9400,0.21732149,0.0,relu
9400,0.2041502,0.0,relu
9400,0.19549948,0.0,relu
9500,0.2966314,0.0,relu
9500,0.24513814,0.0,relu
9500,0.25932118,0.0,relu
9500,0.22883391,0.0,relu
9500,0.29724294,0.0,relu
9500,0.2295258,0.0,relu
9500,0.2260632,0.0,relu
9500,0.26871297,0.0,relu
9500,0.26821196,0.0,relu
9500,0.20609811,0.0,relu
9600,0.253712,0.0,relu
9600,0.2461847,0.0,relu
9600,0.24880952,0.0,relu
9600,0.19392474,0.0,relu
9600,0.30760047,0.0,relu
9600,0.24324208,0.0,relu
9600,0.32263368,0.0,relu
9600,0.28187132,0.0,relu
9600,0.28833857,0.0,relu
9600,0.2838158,0.0,relu
9700,0.2828335,0.0,relu
9700,0.25638062,0.0,relu
9700,0.26821825,0.0,relu
9700,0.2811058,0.0,relu
9700,0.23063467,0.0,relu
9700,0.21709886,0.0,relu
9700,0.22414649,0.0,relu
9700,0.25445667,0.0,relu
9700,0.2816472,0.0,relu
9700,0.26110744,0.0,relu
9800,0.25307792,0.0,relu
9800,0.26058176,0.0,relu
9800,0.22853917,0.0,relu
9800,0.26911023,0.0,relu
9800,0.27183032,0.0,relu
9800,0.28871208,0.0,relu
9800,0.2655894,0.0,relu
9800,0.26007807,0.0,relu
9800,0.26005137,0.0,relu
9800,0.2533727,0.0,relu
9900,0.2545009,0.0,relu
9900,0.27843717,0.0,relu
9900,0.23878877,0.0,relu
