$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
9700,0.28359857,0.0,relu
9700,0.22902855,0.0,relu
9700,0.3031987,0.0,relu
9700,0.2617479,0.0,relu
9800,0.26868954,0.0,relu
9800,0.19601384,0.0,relu
9800,0.27624875,0.0,relu
9800,0.26020318,0.0,relu
9800,0.26670483,0.0,relu
9800,0.24234675,0.0,relu
9800,0.2509735,0.0,relu
9800,0.26363572,0.0,relu
9800,0.27853635,0.0,relu
9800,0.29380652,0.0,relu
9900,0.25924966,0.0,relu
9900,0.26472247,0.0,relu
9900,0.2564178,0.0,relu
9900,0.24896213,0.0,relu
9900,0.30864814,0.0,relu
9900,0.23898283,0.0,relu
9900,0.2481056,0.0,relu
9900,0.26201665,0.0,relu
9900,0.30374944,0.0,relu
9900,0.28788576,0.0,relu
10000,0.2680832,0.0,relu
10000,0.2742065,0.0,relu
10000,0.22631425,0.0,relu
10000,0.2816173,0.0,relu
10000,0.25880265,0.0,relu
10000,0.2805668,0.0,relu
10000,0.22781739,0.0,relu
10000,0.24267864,0.0,relu
10000,0.263252,0.0,relu
10000,0.21279041,0.0,relu
5000,0.26268446,0.3,relu
5000,0.28351712,0.3,relu
5000,0.2938354,0.3,relu
5000,0.28381345,0.3,relu
5000,0.28209248,0.3,relu
5000,0.23887041,0.3,relu
5000,0.30234963,0.3,relu
5000,0.28371492,0.3,relu
5000,0.2969591,0.3,relu
5000,0.29228923,0.3,relu
5100,0.27669817,0.3,relu
5100,0.3131312,0.3,relu
5100,0.3443506,0.3,relu
5100,0.36450458,0.3,relu
5100,0.29124245,0.3,relu
5100,0.24249431,0.3,relu
5100,0.24220619,0.3,relu
5100,0.29856673,0.3,relu
5100,0.26259187,0.3,relu
5100,0.2758956,0.3,relu
5200,0.24413678,0.3,relu
5200,0.22878908,0.3,relu
5200,0.33236337,0.3,relu
5200,0.31270355,0.3,relu
5200,0.2041029,0.3,relu
5200,0.31365946,0.3,relu
5200,0.23301998,0.3,relu
5200,0.29168755,0.3,relu
5200,0.31172782,0.3,relu
5200,0.25721416,0.3,relu
5300,0.30640784,0.3,relu
5300,0.32213166,0.3,relu
5300,0.23492806,0.3,relu
5300,0.2700175,0.3,relu
5300,0.26378906,0.3,relu
5300,0.29581288,0.3,relu
5300,0.287768,0.3,relu
5300,0.29661798,0.3,relu
5300,0.22490183,0.3,relu
5300,0.28421777,0.3,relu
5400,0.2892051,0.3,relu
5400,0.29798406,0.3,relu
5400,0.25211832,0.3,relu
5400,0.28109944,0.3,relu
5400,0.26602954,0.3,relu
5400,0.24822131,0.3,relu
5400,0.25141934,0.3,relu
5400,0.30319494,0.3,relu
5400,0.2857998,0.3,relu
5400,0.2649951,0.3,relu
5500,0.22943157,0.3,relu
5500,0.2782853,0.3,relu
5500,0.26417267,0.3,relu
5500,0.2714088,0.3,relu
5500,0.23456538,0.3,relu
5500,0.31648389,0.3,relu
5500,0.33039212,0.3,relu
5500,0.3027485,0.3,relu
5500,0.2771301,0.3,relu
5500,0.2172116,0.3,relu
5600,0.2396125,0.3,relu
5600,0.25507414,0.3,relu
5600,0.27194378,0.3,relu
5600,0.19254772,0.3,relu
5600,0.2540154,0.3,relu
5600,0.28713778,0.3,relu
5600,0.30114657,0.3,relu
5600,0.28063628,0.3,relu
5600,0.29549637,0.3,relu
5600,0.24720012,0.3,relu
5700,0.27650395,0.3,relu
5700,0.24040732,0.3,relu
5700,0.22768338,0.3,relu
5700,0.2706969,0.3,relu
5700,0.25924543,0.3,relu
5700,0.27111298,0.3,relu
5700,0.20945439,0.3,relu
5700,0.23900317,0.3,relu
5700,0.28601006,0.3,relu
5700,0.26136184,0.3,relu
5800,0.25924942,0.3,relu
5800,0.30542254,0.3,relu
5800,0.28679258,0.3,relu
5800,0.30158505,0.3,relu
5800,0.2936456,0.3,relu
