$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
12800,0.5308703,0.002,tanh
12800,0.48161814,0.002,tanh
12800,0.5104585,0.002,tanh
12800,0.4944465,0.002,tanh
12800,0.4753685,0.002,tanh
12800,0.49260905,0.002,tanh
12800,0.492333,0.002,tanh
12800,0.47572863,0.002,tanh
12800,0.5299798,0.002,tanh
200,0.5727517,0.005,tanh
200,0.47310352,0.005,tanh
200,0.40005317,0.005,tanh
200,0.5401539,0.005,tanh
200,0.6309152,0.005,tanh
200,0.53880227,0.005,tanh
200,0.56892145,0.005,tanh
200,0.5689721,0.005,tanh
200,0.54853034,0.005,tanh
200,0.50270766,0.005,tanh
400,0.53883964,0.005,tanh
400,0.53149277,0.005,tanh
400,0.56336516,0.005,tanh
400,0.53405887,0.005,tanh
400,0.53017074,0.005,tanh
400,0.5774169,0.005,tanh
400,0.48048794,0.005,tanh
400,0.5529203,0.005,tanh
400,0.53083736,0.005,tanh
400,0.5393815,0.005,tanh
800,0.50760657,0.005,tanh
800,0.49803618,0.005,tanh
800,0.43689358,0.005,tanh
800,0.46377867,0.005,tanh
800,0.5790622,0.005,tanh
800,0.49778986,0.005,tanh
800,0.5769085,0.005,tanh
800,0.4663558,0.005,tanh
800,0.5518213,0.005,tanh
800,0.5616998,0.005,tanh
1600,0.5206752,0.005,tanh
1600,0.5181928,0.005,tanh
1600,0.5338247,0.005,tanh
1600,0.5421145,0.005,tanh
1600,0.5130411,0.005,tanh
1600,0.51834595,0.005,tanh
1600,0.5516264,0.005,tanh
1600,0.49168006,0.005,tanh
1600,0.54540926,0.005,tanh
1600,0.51731855,0.005,tanh
3200,0.5535265,0.005,tanh
3200,0.56495994,0.005,tanh
3200,0.54318076,0.005,tanh
3200,0.4744657,0.005,tanh
3200,0.52930146,0.005,tanh
3200,0.5089856,0.005,tanh
3200,0.53639424,0.005,tanh
3200,0.5007622,0.005,tanh
3200,0.53282005,0.005,tanh
3200,0.5346373,0.005,tanh
6400,0.5250863,0.005,tanh
6400,0.5149505,0.005,tanh
6400,0.52941716,0.005,tanh
6400,0.54185885,0.005,tanh
6400,0.54615337,0.005,tanh
6400,0.5606953,0.005,tanh
6400,0.5622477,0.005,tanh
6400,0.58938295,0.005,tanh
6400,0.5499872,0.005,tanh
6400,0.54912895,0.005,tanh
12800,0.51267266,0.005,tanh
12800,0.55247253,0.005,tanh
12800,0.560164,0.005,tanh
12800,0.55719435,0.005,tanh
12800,0.51926357,0.005,tanh
12800,0.53752124,0.005,tanh
12800,0.5449711,0.005,tanh
12800,0.53381073,0.005,tanh
12800,0.5413077,0.005,tanh
12800,0.53860885,0.005,tanh
