$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
1600,0.48486423,0.005,tanh
1600,0.57188964,0.005,tanh
1600,0.5163729,0.005,tanh
1600,0.54710877,0.005,tanh
1600,0.47839716,0.005,tanh
3200,0.5077638,0.005,tanh
3200,0.5500545,0.005,tanh
3200,0.48673725,0.005,tanh
3200,0.5094514,0.005,tanh
3200,0.5325564,0.005,tanh
3200,0.5243144,0.005,tanh
3200,0.52451444,0.005,tanh
3200,0.5474489,0.005,tanh
3200,0.54136103,0.005,tanh
3200,0.5336695,0.005,tanh
6400,0.5339729,0.005,tanh
6400,0.49666482,0.005,tanh
6400,0.54126424,0.005,tanh
6400,0.5239462,0.005,tanh
6400,0.4979301,0.005,tanh
6400,0.51880723,0.005,tanh
6400,0.53610426,0.005,tanh
6400,0.56621784,0.005,tanh
6400,0.52600473,0.005,tanh
6400,0.51116896,0.005,tanh
12800,0.52489054,0.005,tanh
12800,0.52456653,0.005,tanh
12800,0.5238695,0.005,tanh
12800,0.5294437,0.005,tanh
12800,0.54717076,0.005,tanh
12800,0.5280772,0.005,tanh
12800,0.56956404,0.005,tanh
12800,0.5308799,0.005,tanh
12800,0.5430839,0.005,tanh
12800,0.5221355,0.005,tanh
200,0.59807867,0.015,tanh
200,0.53968006,0.015,tanh
200,0.6520387,0.015,tanh
200,0.616018,0.015,tanh
200,0.5671321,0.015,tanh
200,0.629308,0.015,tanh
200,0.6056196,0.015,tanh
200,0.497794,0.015,tanh
200,0.56371886,0.015,tanh
200,0.6128247,0.015,tanh
400,0.57853574,0.015,tanh
400,0.5392473,0.015,tanh
400,0.6059792,0.015,tanh
400,0.6249895,0.015,tanh
400,0.57066107,0.015,tanh
400,0.59324676,0.015,tanh
400,0.5535269,0.015,tanh
400,0.57870144,0.015,tanh
400,0.6074603,0.015,tanh
400,0.6394826,0.015,tanh
800,0.58195776,0.015,tanh
800,0.6051279,0.015,tanh
800,0.5574347,0.015,tanh
800,0.6132459,0.015,tanh
800,0.531354,0.015,tanh
800,0.59188044,0.015,tanh
800,0.5600144,0.015,tanh
800,0.5987046,0.015,tanh
800,0.5809598,0.015,tanh
800,0.5216711,0.015,tanh
1600,0.60003746,0.015,tanh
1600,0.5617383,0.015,tanh
1600,0.5884405,0.015,tanh
1600,0.60816306,0.015,tanh
1600,0.6295128,0.015,tanh
1600,0.5844055,0.015,tanh
1600,0.5478365,0.015,tanh
1600,0.56687164,0.015,tanh
1600,0.54732573,0.015,tanh
1600,0.5073976,0.015,tanh
3200,0.5536857,0.015,tanh
3200,0.5618899,0.015,tanh
3200,0.583791,0.015,tanh
3200,0.5807947,0.015,tanh
3200,0.5918919,0.015,tanh
3200,0.63344145,0.015,tanh
3200,0.55425155,0.015,tanh
3200,0.59544706,0.015,tanh
3200,0.55856675,0.015,tanh
3200,0.5848025,0.015,tanh
6400,0.53471994,0.015,tanh
6400,0.6035596,0.015,tanh
6400,0.5768855,0.015,tanh
6400,0.5726104,0.015,tanh
6400,0.5775125,0.015,tanh
6400,0.5351726,0.015,tanh
6400,0.5949223,0.015,tanh
6400,0.55271566,0.015,tanh
6400,0.59132093,0.015,tanh
6400,0.52830034,0.015,tanh
12800,0.5665348,0.015,tanh
12800,0.53563875,0.015,tanh
12800,0.58395773,0.015,tanh
12800,0.5214254,0.015,tanh
12800,0.5860793,0.015,tanh
12800,0.57078665,0.015,tanh
12800,0.5995419,0.015,tanh
12800,0.56481063,0.015,tanh
12800,0.5521772,0.015,tanh
12800,0.5545739,0.015,tanh
