$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6400,0.030532312,0.0,tanh
6400,0.03903403,0.0,tanh
6400,0.02889758,0.0,tanh
6400,0.042084165,0.0,tanh
6400,0.023152182,0.0,tanh
6400,0.020028908,0.0,tanh
6400,0.047835335,0.0,tanh
6400,0.04739561,0.0,tanh
6400,0.041957855,0.0,tanh
6400,0.047512215,0.0,tanh
6400,0.022087578,0.0,tanh
6400,0.024869839,0.0,tanh
6400,0.030073836,0.0,tanh
6400,0.026827937,0.0,tanh
6400,0.010564269,0.0,tanh
6400,0.02450774,0.0,tanh
6400,0.046047233,0.0,tanh
6400,0.02564685,0.0,tanh
6400,0.02060473,0.0,tanh
6400,0.026356114,0.0,tanh
12800,0.003424656,0.0,tanh
12800,0.010187434,0.0,tanh
12800,0.021913402,0.0,tanh
12800,0.013267635,0.0,tanh
12800,0.022063939,0.0,tanh
12800,0.004884045,0.0,tanh
12800,0.015850972,0.0,tanh
12800,0.012310398,0.0,tanh
12800,0.03616942,0.0,tanh
12800,0.03301591,0.0,tanh
12800,0.036181338,0.0,tanh
12800,0.028264595,0.0,tanh
12800,0.017997785,0.0,tanh
12800,0.01478901,0.0,tanh
12800,0.029382177,0.0,tanh
12800,0.012179488,0.0,tanh
12800,0.026934328,0.0,tanh
12800,0.012251859,0.0,tanh
12800,0.021918101,0.0,tanh
12800,0.024184681,0.0,tanh
12800,0.0400279,0.0,tanh
12800,0.013162936,0.0,tanh
12800,0.02570951,0.0,tanh
12800,0.015201662,0.0,tanh
12800,0.010571408,0.0,tanh
12800,0.016188473,0.0,tanh
12800,0.032844633,0.0,tanh
12800,0.023640048,0.0,tanh
12800,0.019230992,0.0,tanh
12800,0.024765806,0.0,tanh
12800,0.016730234,0.0,tanh
12800,0.022832196,0.0,tanh
12800,0.014886683,0.0,tanh
12800,0.0053356565,0.0,tanh
12800,0.015421764,0.0,tanh
12800,0.028774133,0.0,tanh
12800,0.019613229,0.0,tanh
12800,0.016414732,0.0,tanh
12800,0.019486448,0.0,tanh
12800,0.019951338,0.0,tanh
12800,0.022251073,0.0,tanh
12800,0.02590361,0.0,tanh
12800,0.016497098,0.0,tanh
12800,0.023650583,0.0,tanh
12800,0.022577737,0.0,tanh
12800,0.018449299,0.0,tanh
12800,0.0047174455,0.0,tanh
12800,0.015047747,0.0,tanh
12800,0.024900835,0.0,tanh
12800,0.020603882,0.0,tanh
200,0.26331922,0.001,tanh
200,0.36313045,0.001,tanh
200,0.27925062,0.001,tanh
200,0.28556368,0.001,tanh
200,0.4160443,0.001,tanh
200,0.2860979,0.001,tanh
200,0.24208303,0.001,tanh
200,0.4475568,0.001,tanh
200,0.23384355,0.001,tanh
200,0.21130104,0.001,tanh
200,0.36397314,0.001,tanh
200,0.34249884,0.001,tanh
200,0.40014467,0.001,tanh
200,0.2764023,0.001,tanh
200,0.35481519,0.001,tanh
200,0.3766798,0.001,tanh
