$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6700,0.7666953,1,relu
6700,0.8082317,1,relu
6700,0.8491916,1,relu
6700,0.81447285,1,relu
6700,0.860781,1,relu
6700,0.7510088,1,relu
6800,0.8527199,1,relu
6800,0.7645732,1,relu
6800,0.7606719,1,relu
6800,0.75296545,1,relu
6800,0.85033756,1,relu
6800,0.8757913,1,relu
6800,0.8369275,1,relu
6800,0.8200144,1,relu
6800,0.82174957,1,relu
6800,0.8261032,1,relu
6900,0.84555626,1,relu
6900,0.8091994,1,relu
6900,0.7916197,1,relu
6900,0.8325302,1,relu
6900,0.80635345,1,relu
6900,0.7906544,1,relu
6900,0.8384717,1,relu
6900,0.8430552,1,relu
6900,0.86881447,1,relu
6900,0.82426876,1,relu
7000,0.7578402,1,relu
7000,0.83175427,1,relu
7000,0.8401387,1,relu
7000,0.81421876,1,relu
7000,0.7626129,1,relu
7000,0.8542573,1,relu
7000,0.85549474,1,relu
7000,0.77387094,1,relu
7000,0.860253,1,relu
7000,0.8424418,1,relu
7100,0.75954694,1,relu
7100,0.8635712,1,relu
7100,0.69568515,1,relu
7100,0.6924593,1,relu
7100,0.832529,1,relu
7100,0.76075447,1,relu
7100,0.7577829,1,relu
7100,0.8563606,1,relu
7100,0.8652629,1,relu
7100,0.8077664,1,relu
7200,0.86025476,1,relu
7200,0.83468837,1,relu
7200,0.71455944,1,relu
7200,0.8204945,1,relu
7200,0.75822,1,relu
7200,0.85000235,1,relu
7200,0.8487078,1,relu
7200,0.824997,1,relu
7200,0.8605625,1,relu
7200,0.8124836,1,relu
7300,0.83840156,1,relu
7300,0.8391024,1,relu
7300,0.8322205,1,relu
7300,0.8410186,1,relu
7300,0.79196906,1,relu
7300,0.7862116,1,relu
7300,0.84306073,1,relu
7300,0.8257192,1,relu
7300,0.8309032,1,relu
7300,0.7268825,1,relu
7400,0.85781634,1,relu
7400,0.7654035,1,relu
7400,0.8272613,1,relu
7400,0.8382651,1,relu
7400,0.7385073,1,relu
7400,0.85711014,1,relu
7400,0.84427905,1,relu
7400,0.85023123,1,relu
7400,0.8216777,1,relu
7400,0.8594638,1,relu
7500,0.8292087,1,relu
7500,0.8537523,1,relu
7500,0.85790163,1,relu
7500,0.8165489,1,relu
7500,0.84550434,1,relu
7500,0.7925,1,relu
7500,0.8437426,1,relu
7500,0.84983534,1,relu
7500,0.81928134,1,relu
7500,0.8490572,1,relu
7600,0.81817156,1,relu
7600,0.7859897,1,relu
7600,0.8610166,1,relu
7600,0.8371008,1,relu
7600,0.8472919,1,relu
7600,0.8502615,1,relu
7600,0.83890593,1,relu
7600,0.85237,1,relu
7600,0.8439893,1,relu
7600,0.77492255,1,relu
7700,0.8573264,1,relu
7700,0.8075708,1,relu
7700,0.7923229,1,relu
7700,0.84496754,1,relu
7700,0.8289269,1,relu
7700,0.84031534,1,relu
7700,0.8676652,1,relu
7700,0.8409352,1,relu
7700,0.7724642,1,relu
7700,0.86573374,1,relu
7800,0.8673831,1,relu
7800,0.8562901,1,relu
7800,0.83162934,1,relu
7800,0.85828227,1,relu
7800,0.8333712,1,relu
7800,0.8582239,1,relu
7800,0.8368295,1,relu
7800,0.78806293,1,relu
7800,0.8010888,1,relu
7800,0.87287444,1,relu
7900,0.81549454,1,relu
7900,0.84957755,1,relu
7900,0.75993913,1,relu
7900,0.8493265,1,relu
7900,0.8414016,1,relu
7900,0.79033214,1,relu
7900,0.8540958,1,relu
7900,0.839347,1,relu
7900,0.7253657,1,relu
7900,0.83167815,1,relu
8000,0.8324713,1,relu
8000,0.8147872,1,relu
8000,0.84620976,1,relu
8000,0.85213697,1,relu
8000,0.8296102,1,relu
8000,0.8181036,1,relu
8000,0.8356894,1,relu
8000,0.8614763,1,relu
8000,0.83681476,1,relu
8000,0.83586603,1,relu
8100,0.77593833,1,relu
8100,0.8199127,1,relu
8100,0.8619781,1,relu
8100,0.7789804,1,relu
8100,0.82558227,1,relu
8100,0.73350227,1,relu
8100,0.8166215,1,relu
8100,0.8041436,1,relu
8100,0.8338144,1,relu
8100,0.8675174,1,relu
8200,0.77285135,1,relu
8200,0.7786972,1,relu
8200,0.87201434,1,relu
8200,0.800876,1,relu
8200,0.8051418,1,relu
8200,0.8444573,1,relu
8200,0.85002834,1,relu
8200,0.83525014,1,relu
8200,0.757916,1,relu
8200,0.83586,1,relu
8300,0.8013741,1,relu
8300,0.8455427,1,relu
8300,0.68869185,1,relu
8300,0.7829931,1,relu
8300,0.80567485,1,relu
8300,0.82761234,1,relu
8300,0.8397173,1,relu
8300,0.8528605,1,relu
8300,0.85596585,1,relu
8300,0.8092712,1,relu
8400,0.8251439,1,relu
8400,0.84378,1,relu
8400,0.82760525,1,relu
8400,0.77084076,1,relu
8400,0.8398584,1,relu
8400,0.75924027,1,relu
8400,0.7999329,1,relu
8400,0.8249424,1,relu
8400,0.8631337,1,relu
8400,0.84980154,1,relu
8500,0.83976376,1,relu
8500,0.8452375,1,relu
8500,0.8689655,1,relu
8500,0.8113769,1,relu
8500,0.8530404,1,relu
8500,0.8644996,1,relu
8500,0.8550172,1,relu
8500,0.873451,1,relu
8500,0.7323233,1,relu
8500,0.761812,1,relu
8600,0.82756525,1,relu
8600,0.7113766,1,relu
8600,0.8058796,1,relu
8600,0.8421116,1,relu
8600,0.84260225,1,relu
8600,0.8387269,1,relu
8600,0.82842416,1,relu
8600,0.79701763,1,relu
8600,0.842888,1,relu
8600,0.7691476,1,relu
8700,0.82932353,1,relu
8700,0.8194183,1,relu
8700,0.8255428,1,relu
8700,0.7833847,1,relu
8700,0.8113993,1,relu
8700,0.7910112,1,relu
8700,0.8272481,1,relu
8700,0.8469223,1,relu
8700,0.81824994,1,relu
8700,0.82232654,1,relu
8800,0.84242845,1,relu
8800,0.8572232,1,relu
8800,0.7997383,1,relu
8800,0.83570445,1,relu
8800,0.84596676,1,relu
8800,0.86452925,1,relu
8800,0.84408015,1,relu
8800,0.83443534,1,relu
8800,0.70368505,1,relu
8800,0.86140406,1,relu
8900,0.7903342,1,relu
8900,0.8378194,1,relu
8900,0.8372304,1,relu
8900,0.8250217,1,relu
8900,0.8380272,1,relu
8900,0.84248865,1,relu
8900,0.8758175,1,relu
8900,0.8478527,1,relu
8900,0.78097755,1,relu
8900,0.7874734,1,relu
9000,0.7859175,1,relu
9000,0.69311374,1,relu
9000,0.8093501,1,relu
9000,0.7903636,1,relu
9000,0.8541002,1,relu
9000,0.85074407,1,relu
9000,0.84319335,1,relu
9000,0.8325678,1,relu
9000,0.85120624,1,relu
9000,0.807155,1,relu
9100,0.8186638,1,relu
9100,0.8017978,1,relu
9100,0.85543907,1,relu
9100,0.6402683,1,relu
