$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
9600,-0.0062098955,0,non
9600,-0.0014753573,0,non
9600,0.015971119,0,non
9600,0.0019242077,0,non
9600,0.006449845,0,non
9600,-0.008853806,0,non
9600,0.015414351,0,non
9700,-0.0051319054,0,non
9700,0.009575201,0,non
9700,-0.01113206,0,non
9700,-0.0064316816,0,non
9700,0.015123627,0,non
9700,-0.0014557565,0,non
9700,0.008765927,0,non
9700,-0.0006427995,0,non
9700,0.0032437379,0,non
9700,0.014133509,0,non
9800,-0.009627041,0,non
9800,0.005714549,0,non
9800,0.0071556293,0,non
9800,0.013520102,0,non
9800,0.008429365,0,non
9800,0.010043935,0,non
9800,0.0060459054,0,non
9800,0.00652158,0,non
9800,0.0177602,0,non
9800,0.009517553,0,non
9900,0.010804961,0,non
9900,0.012505802,0,non
9900,-0.012168785,0,non
9900,0.011818868,0,non
9900,0.011860692,0,non
9900,-0.003668867,0,non
9900,0.014744088,0,non
9900,0.018567357,0,non
9900,0.007587493,0,non
9900,0.0011330582,0,non
10000,-0.0021045334,0,non
10000,-0.0039640833,0,non
10000,-0.003070621,0,non
10000,0.014110411,0,non
10000,0.008902871,0,non
10000,-0.0029352,0,non
10000,0.007079837,0,non
10000,0.010744473,0,non
10000,0.007390068,0,non
10000,0.0103766695,0,non
5000,0.35832727,1,non
5000,0.3598369,1,non
5000,0.314791,1,non
5000,0.35838905,1,non
5000,0.38186395,1,non
5000,0.3746602,1,non
5000,0.35255167,1,non
5000,0.3435891,1,non
5000,0.35431287,1,non
5000,0.37683845,1,non
5100,0.25608805,1,non
5100,0.32731283,1,non
5100,0.33538967,1,non
5100,0.30924082,1,non
5100,0.3569884,1,non
5100,0.31660113,1,non
5100,0.31938964,1,non
5100,0.3774479,1,non
5100,0.32622162,1,non
5100,0.31485435,1,non
5200,0.3162579,1,non
5200,0.388838,1,non
5200,0.32836682,1,non
5200,0.3735201,1,non
5200,0.42245016,1,non
5200,0.3240294,1,non
5200,0.36667475,1,non
5200,0.35492086,1,non
5200,0.27287498,1,non
5200,0.34937248,1,non
5300,0.36373746,1,non
5300,0.3013371,1,non
5300,0.36547998,1,non
5300,0.3341169,1,non
5300,0.30626655,1,non
5300,0.32574478,1,non
5300,0.36717838,1,non
5300,0.34064317,1,non
5300,0.3508697,1,non
5300,0.3087449,1,non
5400,0.29540032,1,non
5400,0.3171057,1,non
5400,0.32594085,1,non
5400,0.2894105,1,non
5400,0.3196867,1,non
5400,0.29234624,1,non
5400,0.35008073,1,non
5400,0.36153758,1,non
5400,0.3105688,1,non
5400,0.3512787,1,non
5500,0.30982688,1,non
5500,0.30577633,1,non
5500,0.33503252,1,non
5500,0.30890033,1,non
5500,0.3544844,1,non
5500,0.40522265,1,non
5500,0.34154502,1,non
5500,0.29804876,1,non
5500,0.2719338,1,non
5500,0.3715275,1,non
5600,0.3044748,1,non
5600,0.31130645,1,non
5600,0.35467142,1,non
5600,0.3140134,1,non
5600,0.33209917,1,non
5600,0.32102248,1,non
5600,0.3585615,1,non
5600,0.31120664,1,non
5600,0.32549444,1,non
5600,0.37122294,1,non
5700,0.36129758,1,non
5700,0.36683762,1,non
5700,0.38283527,1,non
5700,0.27872184,1,non
5700,0.36912072,1,non
5700,0.31884894,1,non
5700,0.30900767,1,non
5700,0.3692789,1,non
5700,0.33593038,1,non
5700,0.34741727,1,non
5800,0.3032133,1,non
5800,0.3643109,1,non
5800,0.30588424,1,non
5800,0.31287563,1,non
5800,0.30905387,1,non
5800,0.33325315,1,non
5800,0.3650581,1,non
5800,0.36615956,1,non
5800,0.3375766,1,non
5800,0.3619691,1,non
5900,0.29987505,1,non
5900,0.36597562,1,non
5900,0.36622554,1,non
5900,0.2825625,1,non
5900,0.22917888,1,non
5900,0.27358317,1,non
5900,0.36023253,1,non
5900,0.30042946,1,non
5900,0.31943765,1,non
5900,0.26363868,1,non
6000,0.40215287,1,non
6000,0.35632572,1,non
6000,0.32444915,1,non
6000,0.30032125,1,non
6000,0.34362817,1,non
6000,0.37221652,1,non
6000,0.33176062,1,non
6000,0.30055025,1,non
6000,0.3185393,1,non
6000,0.3723737,1,non
6100,0.3757712,1,non
6100,0.34129214,1,non
6100,0.30605766,1,non
6100,0.3329979,1,non
6100,0.36376593,1,non
6100,0.2969907,1,non
6100,0.26141614,1,non
6100,0.33877656,1,non
6100,0.26977345,1,non
6100,0.33118445,1,non
6200,0.33828175,1,non
6200,0.34958646,1,non
6200,0.3416946,1,non
6200,0.27041817,1,non
6200,0.31213126,1,non
6200,0.34189397,1,non
6200,0.29939234,1,non
6200,0.316213,1,non
6200,0.3393055,1,non
6200,0.2538871,1,non
6300,0.34149498,1,non
6300,0.32321772,1,non
